epoch,energy,energy_std,grad_amp_before,grad_phi_before,grad_amp_after,grad_phi_after,learning_rate
67,-6.5548363,3.7526948,6.313522,0.04
68,-6.107581,3.8259442,7.631836,0.04
69,-6.0213118,3.9079812,8.171082,0.04
70,-6.439126,3.778469,6.4897723,0.04
71,-6.55098,3.7499387,4.2763414,0.04
72,-6.999771,3.665454,2.8740587,0.04
73,-7.041262,3.6458747,3.1048307,0.04
74,-6.8576164,3.7071505,3.573813,0.04
75,-7.052499,3.7230191,3.5986595,0.04
76,-7.0962396,3.7761838,3.5046175,0.04
77,-6.98102,3.735346,3.7958777,0.04
78,-6.9700456,3.6523674,3.7480817,0.04
79,-7.112538,3.6774533,2.5583117,0.04
80,-7.2048283,3.6728957,1.3793925,0.04
81,-7.099137,3.695961,1.3945872,0.04
82,-7.151621,3.5612702,1.8262753,0.04
83,-7.055936,3.697374,2.9343638,0.04
84,-7.0037627,3.649461,4.535573,0.04
85,-6.8941936,3.7766526,5.7638206,0.04
86,-6.6394386,3.790428,7.209796,0.04
87,-6.220033,3.909109,8.871838,0.04
88,-6.1607447,3.8757257,9.181401,0.04
89,-6.4028826,3.7851648,7.429057,0.04
90,-6.976835,3.8024273,5.1156573,0.04
91,-6.9656124,3.7353704,4.333779,0.04
92,-7.1314483,3.7796092,3.5464203,0.04
93,-7.1344476,3.7902775,2.9338124,0.04
94,-7.283342,3.5958228,2.2296047,0.04
95,-7.4162793,3.7763112,2.0875802,0.04
96,-7.2718515,3.6533449,1.9464917,0.04
97,-7.480112,3.5264509,1.3955985,0.04
98,-7.531459,3.6000676,1.028595,0.04
99,-7.438183,3.7041395,0.90907305,0.04
100,-7.372511,3.7009046,0.73466736,0.04
101,-7.526062,3.5994174,0.83520555,0.04
102,-7.365444,3.7106266,0.6970536,0.04
103,-7.568205,3.7359529,0.91250306,0.04
104,-7.691426,3.6685214,0.7403169,0.04
105,-7.639506,3.7489047,1.0323595,0.04
106,-7.6720176,3.7255423,1.2011081,0.04
107,-7.550476,3.7312264,0.8814352,0.04
108,-7.5971003,3.7973125,1.0406984,0.04
109,-7.70471,3.5951314,0.8909087,0.04
110,-7.825544,3.7079058,0.7336187,0.04
111,-7.7386684,3.6960237,1.013842,0.04
112,-7.8085604,3.6110778,0.8896457,0.04
113,-7.8535695,3.7078702,0.8404051,0.04
114,-7.8561015,3.6822765,1.1573572,0.04
115,-7.944214,3.7059999,1.4734545,0.04
116,-7.9782157,3.7357347,1.0971899,0.04
117,-8.025623,3.741515,1.1768196,0.04
118,-7.9950337,3.7820926,1.3467455,0.04
119,-8.076986,3.7367003,1.6065215,0.04
120,-8.254143,3.6783354,1.4871788,0.04
121,-8.445057,3.7919295,1.6659969,0.04
122,-8.51834,3.818992,1.7039783,0.04
123,-8.699641,3.8244941,1.8386407,0.04
124,-8.92464,3.9491646,1.2552341,0.04
125,-8.738787,3.9701564,1.5971972,0.04
126,-9.006814,4.0008426,1.6812433,0.04
127,-8.960621,3.9892478,2.5941522,0.04
128,-8.935908,3.9580615,4.8071146,0.04
129,-8.411765,4.3227625,8.775683,0.04
130,-5.7553163,4.7152843,21.812769,0.04
131,3.874589,5.7613707,25.010843,0.04
132,-0.9508355,5.0369873,24.828451,0.04
133,-7.2820234,4.451752,5.0100875,0.04
134,-7.7163773,4.9915833,7.2872868,0.04
135,-5.644339,5.1795745,21.880089,0.04
136,0.57026637,6.2100105,18.323383,0.04
137,-2.2486913,7.3508406,17.466284,0.04
138,-0.08206942,6.281696,32.330826,0.04
139,12.518975,8.327197,23.987848,0.04
140,-8.2994,4.0291634,3.5017934,0.04
141,-8.408164,3.9695008,4.740292,0.04
142,-8.455085,4.102423,4.4934974,0.04
143,-8.352256,3.9777856,5.2092357,0.04
144,-8.155302,4.103889,5.4157653,0.04
145,-8.399172,3.9039931,5.275194,0.04
146,-8.374965,4.154389,5.6346397,0.04
147,-8.335499,4.1126986,6.9942465,0.04
148,-7.8256664,4.3778515,7.890656,0.04
149,-8.050525,4.0864673,7.7687035,0.04
150,-7.9192457,4.296909,7.7076726,0.04
151,-7.99546,4.084561,7.726526,0.04
152,-8.076498,4.2605653,7.684827,0.04
153,-8.230063,4.1369295,8.528193,0.04
154,-7.6155176,4.347806,9.069985,0.04
155,-7.9541593,3.9870155,8.7280655,0.04
156,-8.035679,4.284722,8.71148,0.04
157,-8.080027,3.9761446,8.803671,0.04
158,-8.049651,4.3621993,8.589669,0.04
159,-8.121889,4.013416,8.457255,0.04
160,-8.070908,4.330436,8.948606,0.04
161,-7.8889456,4.062337,8.666399,0.04
162,-8.099973,4.250921,7.790971,0.04
163,-8.329527,3.9258797,7.7314377,0.04
164,-8.006923,4.2204866,8.023559,0.04
165,-8.3032055,4.012543,8.179171,0.04
166,-8.042709,4.226928,8.102458,0.04
167,-8.275449,4.106274,7.7099433,0.04
168,-8.199521,4.0239725,7.2185707,0.04
169,-8.431311,3.9656882,7.2023425,0.04
170,-8.399397,4.1294127,7.8568983,0.04
171,-8.235663,4.0303397,8.648054,0.04
172,-8.12191,4.2817926,9.4732065,0.04
173,-7.826921,4.1244936,10.698323,0.04
174,-7.4490585,4.582922,11.611718,0.04
175,-7.155005,4.2553363,11.440745,0.04
176,-7.60494,4.41627,10.095498,0.04
177,-8.3429985,3.9912612,8.187866,0.04
178,-8.409619,4.086956,7.6124597,0.04
179,-8.35786,4.0255203,8.382294,0.04
180,-8.049498,4.244309,8.721189,0.04
181,-8.208073,4.0481734,8.447219,0.04
182,-8.282005,4.256614,8.672546,0.04
183,-8.119912,4.2310843,10.101992,0.04
184,-7.328979,4.4573975,11.245874,0.04
185,-7.6286387,4.3068533,12.262686,0.04
186,-6.800992,4.5537515,12.061551,0.04
187,-7.7884064,4.246403,10.474337,0.04
188,-7.7177906,4.3628507,10.506705,0.04
189,-7.6350636,4.324215,10.829142,0.04
190,-7.677102,4.467067,10.47258,0.04
191,-7.9732018,4.2904944,9.807262,0.04
192,-8.2194195,4.1349134,8.098368,0.04
193,-8.809477,3.9861207,7.1162467,0.04
194,-8.464914,4.0929437,8.030568,0.04
195,-8.485333,4.182819,9.01909,0.04
196,-7.9461355,4.2506704,9.094322,0.04
197,-8.323118,4.1255827,8.534269,0.04
198,-8.262572,4.1994596,8.148035,0.04
199,-8.661367,4.2527523,8.240404,0.04
200,-8.309205,4.213267,9.314947,0.04
201,-8.056158,4.354672,10.176876,0.04
202,-7.741102,4.366441,9.637878,0.04
203,-8.615786,4.0676928,8.523459,0.04
204,-8.33886,4.108431,9.16367,0.04
205,-8.072071,4.2069535,9.460803,0.04
206,-8.170472,4.237559,8.949212,0.04
207,-8.333536,4.1109076,8.615287,0.04
208,-8.182547,4.1930428,8.8822365,0.04
209,-8.547203,4.137461,8.770016,0.04
210,-8.438738,4.232051,8.86783,0.04
211,-8.505507,4.1955853,8.991527,0.04
212,-8.112599,4.277112,9.918055,0.04
213,-8.02028,4.2572875,10.718309,0.04
214,-7.677932,4.4495363,12.108237,0.04
215,-7.3507247,4.4604044,12.70118,0.04
216,-6.832888,4.6504917,11.9184885,0.04
217,-8.1931925,4.2566175,10.17649,0.04
218,-8.039619,4.397582,10.542201,0.04
219,-7.9044423,4.3829556,11.48394,0.04
220,-7.385906,4.6059504,11.972494,0.04
221,-7.9129305,4.362993,11.742066,0.04
222,-7.291841,4.591174,12.55041,0.04
223,-7.334466,4.4134703,12.9027195,0.04
224,-7.103682,4.589587,12.139013,0.04
225,-8.098005,4.360617,10.9441,0.04
226,-7.853503,4.3341694,10.558384,0.04
227,-8.151211,4.250769,9.6745,0.04
228,-8.23004,4.1530733,9.028684,0.04
229,-8.501806,4.152656,9.268935,0.04
230,-7.7699385,4.3053594,10.65704,0.04
231,-7.8322577,4.2862864,10.00127,0.04
232,-8.136144,4.038965,8.393494,0.04
233,-8.5351515,4.1369634,6.8222265,0.04
234,-8.779428,3.9879599,6.381906,0.04
235,-8.976189,4.130351,6.44964,0.04
236,-8.670807,4.002841,7.222117,0.04
237,-8.710304,4.227509,6.9288607,0.04
238,-8.699328,3.9850783,7.200111,0.04
239,-8.624504,4.1194177,7.551961,0.04
240,-8.600722,4.0530562,8.099291,0.04
241,-8.466072,4.187267,9.122549,0.04
242,-8.0234,4.2296424,10.001799,0.04
243,-8.240979,4.311232,9.819831,0.04
244,-7.9278593,4.2631927,9.571232,0.04
245,-8.588689,4.2056856,8.58895,0.04
246,-8.329263,4.065543,8.732369,0.04
247,-8.413406,4.24329,9.396172,0.04
248,-7.9821844,4.2417464,9.822114,0.04
249,-8.471327,4.2564993,9.439104,0.04
250,-8.067112,4.0646343,9.79464,0.04
251,-8.251566,4.265439,9.299948,0.04
252,-8.32116,4.107875,8.369753,0.04
253,-8.672059,4.186009,7.7797446,0.04
254,-8.564352,4.064532,8.129051,0.04
255,-8.540031,4.3192,8.675917,0.04
256,-8.327467,4.2318587,9.101278,0.04
257,-8.644378,4.3204584,9.155518,0.04
258,-8.297887,4.2409096,9.669712,0.04
259,-8.369332,4.310356,10.446226,0.04
260,-7.4662566,4.286972,11.3001995,0.04
261,-7.7760878,4.332265,12.562775,0.04
262,-6.481344,4.559812,13.811271,0.04
263,-7.635361,4.4215713,10.996852,0.04
264,-7.855993,4.4447727,9.742864,0.04
265,-8.147555,4.245931,9.640451,0.04
266,-8.037864,4.350881,8.772284,0.04
267,-8.862055,4.1219373,7.090324,0.04
268,-8.874023,4.0268235,6.9392977,0.04
269,-8.97293,4.1197357,6.882261,0.04
270,-8.91016,4.0519285,6.5597477,0.04
271,-9.0671215,4.1664195,6.0144224,0.04
272,-8.940031,4.144058,7.213398,0.04
273,-8.624907,4.344149,9.821648,0.04
274,-7.7745366,4.3472457,12.61518,0.04
275,-6.7911534,4.7000794,16.190681,0.04
276,-4.9223228,5.306138,15.688184,0.04
277,-7.435009,4.6978173,12.738562,0.04
278,-7.154398,4.602628,10.947931,0.04
279,-8.47143,4.232058,8.870993,0.04
280,-8.2080145,4.1482625,8.805136,0.04
281,-8.518667,4.3369875,9.160278,0.04
282,-8.345422,4.156375,9.085551,0.04
283,-8.847895,4.34299,8.552108,0.04
284,-8.324863,4.301494,8.420725,0.04
285,-8.741994,4.2894526,8.984784,0.04
286,-7.8612947,4.1985097,10.341707,0.04
287,-8.100832,4.433486,11.466721,0.04
288,-7.3184495,4.3910904,11.970246,0.04
289,-7.8802695,4.6284976,11.583169,0.04
290,-7.411734,4.505712,11.095608,0.04
291,-8.429369,4.4824095,10.44107,0.04
292,-7.6861176,4.376745,10.85066,0.04
293,-8.161117,4.4415016,10.960392,0.04
294,-7.727392,4.309971,11.095049,0.04
295,-8.480827,4.4634695,10.560373,0.04
296,-7.6110163,4.426656,11.050908,0.04
297,-8.143865,4.3611484,9.176307,0.04
298,-8.571068,4.17112,8.237412,0.04
299,-8.637179,4.353596,8.670073,0.04
300,-8.369474,4.189751,9.398935,0.04
301,-8.40187,4.4530544,11.0434065,0.04
302,-7.254878,4.416842,12.135022,0.04
303,-7.8389688,4.769266,12.056818,0.04
304,-7.298846,4.5486026,12.263626,0.04
305,-7.672598,4.6112313,13.212236,0.04
306,-6.50231,4.6764097,12.922633,0.04
307,-8.122831,4.50351,10.836034,0.04
308,-7.7962313,4.21185,10.328649,0.04
309,-8.194742,4.3924494,9.462237,0.04
310,-8.3574295,4.1396914,8.6205435,0.04
311,-8.840602,4.33096,8.342231,0.04
312,-8.462059,4.1803117,9.251471,0.04
313,-8.504363,4.4257903,9.364816,0.04
314,-7.955605,4.334662,9.344293,0.04
315,-8.630952,4.316485,9.107846,0.04
316,-8.135655,4.2239757,10.215971,0.04
317,-8.169669,4.442728,10.6047325,0.04
318,-7.615989,4.24884,10.264222,0.04
319,-8.650029,4.1440964,8.594102,0.04
320,-8.487594,4.1240363,8.247756,0.04
321,-8.704111,4.4377055,8.349916,0.04
322,-8.312853,4.287648,9.093797,0.04
323,-8.504996,4.3784614,9.75066,0.04
324,-7.804635,4.41878,10.59555,0.04
325,-8.176994,4.3584843,11.28682,0.04
326,-7.409688,4.467195,12.024106,0.04
327,-8.002276,4.5088253,10.890363,0.04
328,-7.8675056,4.2987156,9.283216,0.04
329,-8.783914,4.242834,7.5978146,0.04
330,-8.70647,4.1091304,7.379207,0.04
331,-8.868801,4.301342,7.0789347,0.04
332,-8.846781,4.209736,7.5318666,0.04
333,-8.855093,4.22575,8.051195,0.04
334,-8.55118,4.2624407,8.549148,0.04
335,-8.762315,4.357437,9.021706,0.04
336,-7.9458547,4.152929,10.426497,0.04
337,-7.8414383,4.3737626,12.024107,0.04
338,-7.060577,4.421817,12.466499,0.04
339,-7.9548807,4.5579786,12.3497925,0.04
340,-7.0472264,4.5950117,11.451889,0.04
341,-8.711617,4.352938,9.444726,0.04
342,-8.236436,4.3253326,9.633297,0.04
343,-8.436202,4.459498,9.997575,0.04
344,-7.8144364,4.4278436,9.309566,0.04
345,-9.16287,4.261553,6.8221617,0.04
346,-9.014266,4.069079,6.4210997,0.04
347,-9.175092,4.228102,7.15309,0.04
348,-8.725308,4.0840397,9.097739,0.04
349,-8.250795,4.4665456,12.975968,0.04
350,-6.152475,4.7516203,14.367616,0.04
351,-7.6827326,4.6208158,12.625029,0.04
352,-7.2835975,4.4501476,11.111612,0.04
353,-8.56761,4.394925,8.973032,0.04
354,-8.371043,4.162937,8.412643,0.04
355,-8.74019,4.335475,8.387757,0.04
356,-8.56833,4.248198,8.660013,0.04
357,-8.856415,4.372388,8.798152,0.04
358,-8.284445,4.2801833,9.559611,0.04
359,-8.461348,4.341369,10.944119,0.04
360,-7.38193,4.277627,11.273452,0.04
361,-8.500377,4.3058186,8.97158,0.04
362,-8.38507,4.017767,8.388852,0.04
363,-8.713379,4.2931447,8.484434,0.04
364,-8.419506,4.312362,9.025047,0.04
365,-8.50541,4.3967285,9.438408,0.04
366,-8.018484,4.358462,10.572284,0.04
367,-8.02697,4.3612533,12.902017,0.04
368,-6.4566355,4.6865005,13.594223,0.04
369,-7.961457,4.527468,11.552615,0.04
370,-7.573642,4.350258,9.4340725,0.04
371,-8.988248,4.186308,6.7689595,0.04
372,-8.781527,3.9827645,6.5314116,0.04
373,-9.218865,4.229339,6.7409463,0.04
374,-8.795483,4.146852,7.4205875,0.04
375,-8.845167,4.349708,7.897505,0.04
376,-8.542871,4.298199,8.666275,0.04
377,-8.758353,4.529311,10.048555,0.04
378,-7.4314504,4.703388,12.061511,0.04
379,-7.5180535,4.638908,16.493036,0.04
380,-4.3239317,5.4734974,17.557034,0.04
381,-6.881189,4.7294164,13.576981,0.04
382,-6.9238095,4.7152224,9.439281,0.04
383,-9.109405,4.152202,4.280683,0.04
384,-9.42854,4.011816,3.9689007,0.04
385,-9.338271,4.170451,5.0637026,0.04
386,-9.142112,4.0588846,6.7518196,0.04
387,-8.554168,4.417014,10.371351,0.04
388,-7.2314024,4.493377,11.879182,0.04
389,-8.121837,4.397167,12.593056,0.04
390,-6.668469,4.502155,11.864053,0.04
391,-8.314656,4.472505,10.547008,0.04
392,-7.573821,4.563922,9.637816,0.04
393,-8.972261,4.1084046,6.1565795,0.04
394,-9.28131,4.0963426,5.928886,0.04
395,-9.275762,4.2794733,7.163618,0.04
396,-8.73687,4.3656893,8.396357,0.04
397,-8.712655,4.430393,9.28647,0.04
398,-8.055721,4.4324727,9.577294,0.04
399,-8.534457,4.321358,10.232274,0.04
400,-7.6382565,4.312241,11.464801,0.04
401,-8.093085,4.415899,12.185485,0.04
402,-7.349588,4.292653,11.294415,0.04
403,-8.504122,4.4701314,10.108274,0.04
404,-7.9695663,4.3386683,9.007628,0.04
405,-8.929824,4.2506404,7.449102,0.04
406,-8.77567,4.1520367,7.7719064,0.04
407,-8.837888,4.309871,8.065685,0.04
408,-8.565059,4.183745,7.699191,0.04
409,-9.260855,4.276513,7.548274,0.04
410,-8.460652,4.081935,8.722838,0.04
411,-8.853987,4.1892157,8.893553,0.04
412,-8.226516,4.108096,8.863176,0.04
413,-8.840263,4.103576,7.628153,0.04
414,-8.759318,4.115937,7.7985983,0.04
415,-8.882225,4.271126,8.992176,0.04
416,-8.136242,4.2065334,10.07333,0.04
417,-8.41435,4.513193,11.372811,0.04
418,-7.2863564,4.3036733,11.079751,0.04
419,-8.892084,4.0934525,7.986359,0.04
420,-8.821593,3.9941504,7.453948,0.04
421,-8.873669,4.430951,8.859712,0.04
422,-8.204597,4.1418405,9.750078,0.04
423,-8.400129,4.4624686,9.862753,0.04
424,-8.1288,4.3534245,10.27142,0.04
425,-8.501435,4.402463,11.470802,0.04
426,-7.0951443,4.4831367,12.370174,0.04
427,-8.152883,4.534388,11.91191,0.04
428,-7.4411674,4.4318285,11.849335,0.04
429,-8.388467,4.6724153,11.62081,0.04
430,-7.1406097,4.468302,11.136152,0.04
431,-8.671913,4.387294,8.576768,0.04
432,-8.614935,4.1128845,7.6046777,0.04
433,-8.920937,4.2687497,7.8356767,0.04
434,-8.635848,4.082858,8.65691,0.04
435,-8.60189,4.4408092,10.419566,0.04
436,-7.6639237,4.232606,10.712832,0.04
437,-8.623037,4.3957896,9.814656,0.04
438,-8.096286,4.2216134,9.678191,0.04
439,-8.581295,4.348021,9.0340185,0.04
440,-8.30729,4.3111854,9.450855,0.04
441,-8.561916,4.6806464,10.211609,0.04
442,-7.920531,4.3417935,10.040666,0.04
443,-8.9447975,4.565444,9.25115,0.04
444,-7.9177723,4.323556,10.534071,0.04
445,-8.26518,4.71823,11.886654,0.04
446,-7.2125745,4.4724054,12.083641,0.04
447,-8.183132,4.562937,11.1970625,0.04
448,-7.762746,4.413621,10.242868,0.04
449,-8.84083,4.3035393,8.254387,0.04
450,-8.625785,4.2434497,8.312137,0.04
451,-8.897589,4.4581947,8.807801,0.04
452,-8.468976,4.223317,8.718005,0.04
453,-8.806427,4.152541,8.306323,0.04
454,-8.641022,3.924861,8.427863,0.04
455,-8.945086,4.2023425,7.764938,0.04
456,-8.671933,3.990586,7.4119353,0.04
457,-9.103606,4.192587,7.1078897,0.04
458,-8.969187,4.091795,7.464528,0.04
459,-8.809008,4.310352,8.677777,0.04
460,-8.433473,4.347953,9.737273,0.04
461,-8.582424,4.45022,10.947468,0.04
462,-7.256149,4.4932218,11.656846,0.04
463,-8.501413,4.482111,10.790473,0.04
464,-7.769079,4.263396,10.9165945,0.04
465,-8.493065,4.546541,11.527438,0.04
466,-7.3735204,4.429192,11.45201,0.04
467,-8.409364,4.4568534,9.618731,0.04
468,-8.387213,4.5221186,9.60598,0.04
469,-8.863801,4.42481,8.779847,0.04
470,-8.708544,4.331439,7.938671,0.04
471,-9.159519,4.1248784,6.074342,0.04
472,-9.320635,4.1179743,5.3769665,0.04
473,-9.335438,4.1563625,5.923984,0.04
474,-9.013801,4.1879764,7.703041,0.04
475,-8.570904,4.4828796,12.190892,0.04
476,-6.620327,4.6166615,13.970838,0.04
477,-8.013984,4.5805864,13.904653,0.04
478,-6.7325454,4.396883,11.86832,0.04
479,-8.6858425,4.310242,8.984901,0.04
480,-7.938944,4.4464054,8.564112,0.04
481,-8.977793,4.245267,7.263499,0.04
482,-8.857665,4.195485,7.301178,0.04
483,-9.053137,4.392302,8.034517,0.04
484,-8.471463,4.365792,9.771192,0.04
485,-7.9608293,4.6658783,13.68858,0.04
486,-5.880359,4.835109,14.241472,0.04
487,-8.236986,4.3571486,9.35503,0.04
488,-8.572915,4.086273,7.0985518,0.04
489,-9.300244,4.1984463,5.7777863,0.04
490,-9.221929,4.0591474,6.230767,0.04
491,-9.25039,4.3099556,7.33628,0.04
492,-8.672776,4.314818,8.496544,0.04
493,-8.777547,4.4809694,9.45864,0.04
494,-8.005658,4.3900204,9.677876,0.04
495,-8.822838,4.4310193,9.577616,0.04
496,-8.054691,4.4103055,10.065671,0.04
497,-8.617172,4.2350826,9.473593,0.04
498,-8.056635,4.2357244,9.75656,0.04
499,-8.587127,4.2967076,10.007853,0.04
500,-8.116879,4.0606184,10.082779,0.04
501,-8.665912,4.35378,10.506846,0.04
502,-7.701003,4.3849244,11.519918,0.04
503,-8.1873455,4.539305,12.345158,0.04
504,-7.2014914,4.3920403,11.517689,0.04
505,-8.64761,4.2068543,7.8361335,0.04
506,-8.8318205,4.113097,7.2794466,0.04
507,-8.954633,4.28357,7.4881706,0.04
508,-8.869031,4.254392,7.917246,0.04
509,-8.940398,4.5746837,9.838419,0.04
510,-7.6854005,4.4677386,11.5209055,0.04
511,-7.87789,4.619325,14.135698,0.04
512,-6.1583076,4.686469,13.674977,0.04
513,-8.404215,4.466884,9.687349,0.04
514,-8.33683,4.2947807,8.5528555,0.04
515,-8.912663,4.4169064,8.212172,0.04
516,-8.45766,4.2419686,7.744329,0.04
517,-9.200748,4.2169185,6.693167,0.04
518,-8.992904,4.1886816,6.8602123,0.04
519,-9.174826,4.3613195,7.8154173,0.04
520,-8.750551,4.425124,9.391824,0.04
521,-8.083835,4.60891,13.126622,0.04
522,-6.2387977,4.747405,14.205298,0.04
523,-7.899376,4.523346,12.21958,0.04
524,-7.751544,4.1325626,10.031063,0.04
525,-9.034336,4.30159,7.7145023,0.04
526,-8.766637,4.1709094,7.9606514,0.04
527,-8.900762,4.4581995,8.43527,0.04
528,-8.4650545,4.531829,9.36071,0.04
529,-8.955037,4.6451635,9.264968,0.04
530,-8.578339,4.5928836,9.445857,0.04
531,-8.732865,4.7445183,11.463281,0.04
532,-6.717341,4.7012067,13.351807,0.04
533,-7.800877,4.5635467,13.988692,0.04
534,-6.5054607,4.612702,12.818313,0.04
535,-8.31809,4.494001,9.567853,0.04
536,-8.35369,4.381687,8.068937,0.04
537,-9.075547,4.1979547,6.365187,0.04
538,-9.161377,4.2199817,6.4895854,0.04
539,-9.333192,4.3142424,7.6344438,0.04
540,-8.55376,4.4580274,8.911975,0.04
541,-8.493328,4.7380033,11.299905,0.04
542,-6.7393365,4.7396545,13.584229,0.04
543,-6.723756,4.6303577,19.790552,0.04
544,-3.0405777,5.628275,16.872845,0.04
545,-7.4622707,4.7140536,10.338971,0.04
546,-7.7639637,5.0509534,7.5437217,0.04
547,-9.07522,4.137704,3.3240108,0.04
548,-9.59405,3.9228528,1.9079752,0.04
549,-9.558715,3.8771112,1.5609858,0.04
550,-9.599035,3.7815998,1.6301662,0.04
551,-9.709476,3.892174,1.9100068,0.04
552,-9.615654,3.8237524,2.5058684,0.04
553,-9.542208,4.0792804,3.7735655,0.04
554,-9.53784,4.068065,5.9304757,0.04
555,-8.891668,4.4420633,10.755247,0.04
556,-6.70467,4.658566,13.005602,0.04
557,-7.958607,4.631937,12.877697,0.04
558,-6.7986836,4.6013293,12.432736,0.04
559,-8.592138,4.435341,10.513779,0.04
560,-7.839372,4.32169,9.414068,0.04
561,-9.093137,4.351488,7.6965218,0.04
562,-8.739785,4.180011,7.5115438,0.04
563,-8.988329,4.3816214,8.275125,0.04
564,-8.623016,4.3569174,9.401613,0.04
565,-8.4400215,4.4990273,11.947514,0.04
566,-6.903915,4.3798275,12.104358,0.04
567,-8.767547,4.436441,9.72511,0.04
568,-8.355716,4.154685,8.487855,0.04
569,-9.070252,4.2537684,6.6569257,0.04
570,-9.256408,4.0984936,6.491125,0.04
571,-9.210557,4.212515,7.450766,0.04
572,-8.658482,4.0999913,8.430235,0.04
573,-8.8489895,4.383606,9.871247,0.04
574,-7.760336,4.3304305,9.963148,0.04
575,-9.00854,4.404214,8.812184,0.04
576,-8.364826,4.1313567,9.657795,0.04
577,-8.4774475,4.427445,11.482205,0.04
578,-7.2814875,4.4393077,11.197841,0.04
579,-9.084172,4.406598,8.449076,0.04
580,-8.467338,4.202511,8.921952,0.04
581,-8.636371,4.5258684,10.689867,0.04
582,-7.73383,4.376361,10.4743805,0.04
583,-8.879367,4.286184,8.028835,0.04
584,-8.568308,4.0426736,7.347316,0.04
585,-9.238473,4.235735,6.77603,0.04
586,-9.092543,4.1424384,6.7927275,0.04
587,-9.304675,4.4835353,7.5011773,0.04
588,-8.782521,4.313314,8.351673,0.04
589,-9.031651,4.5434766,8.470807,0.04
590,-8.499609,4.4049287,10.050527,0.04
591,-8.088179,4.6360345,14.304209,0.04
592,-5.588845,4.8708715,15.852602,0.04
593,-7.788551,4.7848835,13.985727,0.04
594,-7.259205,4.1190925,9.761949,0.04
595,-9.154467,4.1987643,5.9919877,0.04
596,-8.96045,4.2816157,5.990463,0.04
597,-9.213325,4.2397933,6.2921443,0.04
598,-8.971334,4.1181884,6.7569942,0.04
599,-9.232597,4.261961,7.08194,0.04
600,-8.940463,4.1781483,7.237632,0.04
601,-9.210822,4.371548,7.7842846,0.04
